contact_id,phone_e164,phone_local,contact_type,agent_company,market_states,office_address,website,npc_profile_url,extraction_date,verification_note
NPC-0451,+2349055576162,09055576162,Phone + WhatsApp,Tentcity Co. Ltd,Enugu,"105, Chime Avenue, New Haven, Enugu, Nigeria",,https://nigeriapropertycentre.com/agents/tentcity-co-ltd-36892,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0452,+2347045269021,07045269021,Phone + WhatsApp,Trillium Real Estate Partners,"Abuja, Edo, Imo","39 Alfred Rewane Street, Ikoyi, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/trillium-real-estate-partners-67647,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0453,+2348066842315,08066842315,Phone,Noble Touch Properties,Delta,"158, Nobex Bus Stop Ikotun Idimu Road Idimu Lagos, Alimosho, Nobex Bus Stop Ikotun Idimu Road Idimu, Nigeria",,https://nigeriapropertycentre.com/agents/noble-touch-properties-46699,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0454,+2348118321421,08118321421,Phone,Oakland County,Edo,"I Close, Festac Town, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/oakland-county-104103,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0455,+2349075571583,09075571583,Phone,Ginterio And Property Service Ltd,Rivers,"Suite 13 Berliner Ikota Shopping Complex ,km43 Lekki Express Way, Lekki Express, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/ginterio-and-property-service-ltd-154339,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0456,+2348160062999,08160062999,Phone,Adifua Real Estate And Construction,Abuja,"Suite 0052/0053 King Fem Plaza, Mabushi, Abuja(fct), Nigeria",,https://nigeriapropertycentre.com/agents/adifua-real-estate-and-construction-227898,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0457,+2348070926372,08070926372,Phone + WhatsApp,The Wise Property Nig Ltd,Enugu,"Enugu State, Enugu, Nigeria",,https://nigeriapropertycentre.com/agents/the-wise-property-nig-ltd-136979,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0458,+2348039147241,08039147241,Phone + WhatsApp,U&m Resources International,Imo,"No 43 Ekwema Crescent, Ikenegbu , Owerri, Owerri, Imo State, Nigeria",,https://nigeriapropertycentre.com/agents/um-resources-international-24162,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0459,+2347065830357,07065830357,Phone + WhatsApp,Ogb Global Properties Limited,Delta,"74 Pa Fedrick Nudechukwuka Street Okpanam Road, Asaba, Delta State, Nigeria",,https://nigeriapropertycentre.com/agents/ogb-global-properties-limited-214503,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0460,+2348068001681,08068001681,Phone,Omoregie Bendrix Consult,Edo,"61 Enogie Street Off Sapele Road Benin City, Oredo L.a.g, Edo State, Nigeria",,https://nigeriapropertycentre.com/agents/omoregie-bendrix-consult-113733,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0461,+2348068950501,08068950501,Phone + WhatsApp,Gizela Realty,Rivers,"No 21 Bekwere Wosu Street, Dline, Port Harcourt, Rivers State, Nigeria",,https://nigeriapropertycentre.com/agents/gizela-realty-186486,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0462,+2348034687563,08034687563,Phone + WhatsApp,Adigun Olamide Consulting,Abuja,"12e Admiralty Way, Opposite Ascon Filling Station, Lekki Phase, Lagos, Nigeria",,https://nigeriapropertycentre.com/agents/adigun-olamide-consulting-182963,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0463,+2348102779913,08102779913,Phone,The Wise Property Nig Ltd,Enugu,"Enugu State, Enugu, Nigeria",,https://nigeriapropertycentre.com/agents/the-wise-property-nig-ltd-136979,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
NPC-0464,+2348125461561,08125461561,Phone,U&m Resources International,Imo,"No 43 Ekwema Crescent, Ikenegbu , Owerri, Owerri, Imo State, Nigeria",,https://nigeriapropertycentre.com/agents/um-resources-international-24162,2026-06-23,Public business contact displayed on Nigeria Property Centre agent profile
